Time,bid,ask
1.238671000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.238671000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.240171000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.240171000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.241669999999998254e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.241671000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.242919999999998254e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.242919999999998254e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.244171000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.244171000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.245671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.245671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.246921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.246921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.248421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.248421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.249669999999998254e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.249671000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.251169999999998254e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.251169999999998254e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.252421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.252421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.253921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.253921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.255419999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.255419999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.256671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.256671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.257919999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.257919999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.259421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.259421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.260919999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.260921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.262169999999998254e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.262171000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.263421000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.263421000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.264921000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.264921000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.266421000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.266421000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.267921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.267921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.269421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.269421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.270672000000005937e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.270672000000005937e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.272171000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.272171000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.273671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.273671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.275171000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.275171000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.276671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.276671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.278171000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.278171000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.279421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.279421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.280921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.280921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.282421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.282421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.283671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.283671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.285171000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.285171000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.286671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.286671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.288171000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.288171000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.289421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.289421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.290921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.290921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.292419999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.292419999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.293671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.293671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.294919999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.294919999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.296171000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.296171000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.297421000000002095e+03,4.041000000000000000e+03,4.043000000000000000e+03
1.297421000000002095e+03,4.040000000000000000e+03,4.044000000000000000e+03
1.298669999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.298671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.299922000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.299922000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.301419999999998254e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.301419999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.302919999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.302919999999998254e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.304171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.304171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.305671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.305671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.307172000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.307172000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.308671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.308671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.309921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.309921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.311421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.311421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.312921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.312921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.314171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.314171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.315671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.315671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.317171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.317171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.318671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.318671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.320171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.320171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.321672000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.321672000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.323169999999998254e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.323169999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.324421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.324421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.325921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.325921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.327421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.327421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.328921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.328921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.330421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.330421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.331921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.331921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.333421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.333421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.334921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.334921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.336171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.336171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.337671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.337671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.339172000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.339172000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.340671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.340671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.341919999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.341919999999998254e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.343421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.343421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.344921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.344921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.346171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.346171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.347671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.347671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.349171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.349171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.350671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.350671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.351922999999995227e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.351922999999995227e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.353421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.353421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.354921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.354921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.356419999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.356419999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.357669999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.357671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.358921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.358921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.360421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.360421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.361922000000005937e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.361922000000005937e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.363421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.363421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.364919999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.364919999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.366421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.366421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.367921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.367921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.369421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.369421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.370919999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.370919999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.372171000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.372171000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.373671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.373671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.375179000000003725e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.375180000000007567e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.376671000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.376671000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.377922000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.377922000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.379421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.379421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.380922000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.380922000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.382421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.382421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.383921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.383921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.385421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.385421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.386921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.386921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.388421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.388421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.389672999999995227e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.389672999999995227e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.391171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.391171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.392671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.392671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.394169999999998254e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.394169999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.395421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.395421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.396669999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.396669999999998254e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.397921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.397921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.399421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.399421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.400921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.400921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.402421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.402421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.403921000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.403921000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.405421000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.405421000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.406919999999998254e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.406919999999998254e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.408422000000005937e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.408422000000005937e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.409921000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.409921000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.411172000000005937e+03,4.045000000000000000e+03,4.046000000000000000e+03
1.411172000000005937e+03,4.044000000000000000e+03,4.047000000000000000e+03
1.412669999999998254e+03,4.044000000000000000e+03,4.047000000000000000e+03
1.412669999999998254e+03,4.045000000000000000e+03,4.046000000000000000e+03
1.413921000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.413921000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.415171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.415171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.416672000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.416672000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.418171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.418171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.419672000000005937e+03,4.044000000000000000e+03,4.045000000000000000e+03
1.419672000000005937e+03,4.043000000000000000e+03,4.046000000000000000e+03
1.421171000000002095e+03,4.043000000000000000e+03,4.046000000000000000e+03
1.421171000000002095e+03,4.044000000000000000e+03,4.045000000000000000e+03
1.422671000000002095e+03,4.044000000000000000e+03,4.047000000000000000e+03
1.422671000000002095e+03,4.045000000000000000e+03,4.046000000000000000e+03
1.424171000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.424171000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.425671000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.425671000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.427171000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.427171000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.428671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.428671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.430171000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.430171000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.431671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.431671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.432922000000005937e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.432922000000005937e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.434421000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.434421000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.435671000000002095e+03,4.039000000000000000e+03,4.040000000000000000e+03
1.435671000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
1.437171000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.437171000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.438422000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.438422000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.439922000000005937e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.439922000000005937e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.441421000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.441422000000005937e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.442921000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
1.442922000000005937e+03,4.042000000000000000e+03,4.045000000000000000e+03
1.444421000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.444421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.445669999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.445669999999998254e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.446922000000005937e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.446922000000005937e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.448421000000002095e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.448421000000002095e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.449922000000005937e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.449922000000005937e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.451421000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.451421000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.452921000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.452921000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.454419999999998254e+03,4.042000000000000000e+03,4.043000000000000000e+03
1.454419999999998254e+03,4.041000000000000000e+03,4.044000000000000000e+03
1.455673999999999069e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.455673999999999069e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.457171000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.457171000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.458421000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.458421000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.459921000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.459921000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.461421000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
1.461421000000002095e+03,4.039000000000000000e+03,4.040000000000000000e+03
1.462671000000002095e+03,4.039000000000000000e+03,4.040000000000000000e+03
1.462671000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
1.464171000000002095e+03,4.039000000000000000e+03,4.040000000000000000e+03
1.464171000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
1.465671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.465671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.467172000000005937e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.467172000000005937e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.468671000000002095e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.468671000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.469921000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.469921000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.471421000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
1.471421000000002095e+03,4.039000000000000000e+03,4.040000000000000000e+03
1.472921000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
1.472921000000002095e+03,4.039000000000000000e+03,4.040000000000000000e+03
1.474421000000002095e+03,4.038000000000000000e+03,4.039000000000000000e+03
1.474421000000002095e+03,4.037000000000000000e+03,4.040000000000000000e+03
1.475921000000002095e+03,4.038000000000000000e+03,4.039000000000000000e+03
1.475921000000002095e+03,4.037000000000000000e+03,4.040000000000000000e+03
1.477419999999998254e+03,4.041000000000000000e+03,4.042000000000000000e+03
1.477421000000002095e+03,4.040000000000000000e+03,4.043000000000000000e+03
1.478671000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.478671000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.479921000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
1.479921000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
1.481422000000005937e+03,4.038000000000000000e+03,4.041000000000000000e+03
1.481422000000005937e+03,4.039000000000000000e+03,4.040000000000000000e+03
1.482922000000005937e+03,4.038000000000000000e+03,4.040000000000000000e+03
1.482922000000005937e+03,4.037000000000000000e+03,4.041000000000000000e+03
1.484419999999998254e+03,4.036000000000000000e+03,4.037000000000000000e+03
1.484421000000002095e+03,4.035000000000000000e+03,4.038000000000000000e+03
1.485672000000005937e+03,4.038000000000000000e+03,4.039000000000000000e+03
1.485672000000005937e+03,4.037000000000000000e+03,4.040000000000000000e+03
1.487171000000002095e+03,4.038000000000000000e+03,4.039000000000000000e+03
1.487171000000002095e+03,4.037000000000000000e+03,4.040000000000000000e+03
1.488671000000002095e+03,4.037000000000000000e+03,4.038000000000000000e+03
1.488671000000002095e+03,4.036000000000000000e+03,4.039000000000000000e+03
1.489921000000002095e+03,4.036000000000000000e+03,4.037000000000000000e+03
1.489921000000002095e+03,4.035000000000000000e+03,4.038000000000000000e+03
1.491419999999998254e+03,4.035000000000000000e+03,4.038000000000000000e+03
1.491419999999998254e+03,4.036000000000000000e+03,4.037000000000000000e+03
1.492671000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.492671000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.494169999999998254e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.494169999999998254e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.495671000000002095e+03,4.036000000000000000e+03,4.037000000000000000e+03
1.495671000000002095e+03,4.035000000000000000e+03,4.038000000000000000e+03
1.497172000000005937e+03,4.037000000000000000e+03,4.038000000000000000e+03
1.497172000000005937e+03,4.036000000000000000e+03,4.039000000000000000e+03
1.498672000000005937e+03,4.036000000000000000e+03,4.037000000000000000e+03
1.498672000000005937e+03,4.035000000000000000e+03,4.038000000000000000e+03
1.500171000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.500171000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.501671000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.501671000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.503171000000002095e+03,4.036000000000000000e+03,4.037000000000000000e+03
1.503171000000002095e+03,4.035000000000000000e+03,4.038000000000000000e+03
1.504671000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.504671000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.506171000000002095e+03,4.034000000000000000e+03,4.035000000000000000e+03
1.506171000000002095e+03,4.033000000000000000e+03,4.036000000000000000e+03
1.507669999999998254e+03,4.036000000000000000e+03,4.037000000000000000e+03
1.507671000000002095e+03,4.035000000000000000e+03,4.038000000000000000e+03
1.508921000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.508921000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.510171000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.510171000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.511671000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.511671000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.513171000000002095e+03,4.035000000000000000e+03,4.036000000000000000e+03
1.513171000000002095e+03,4.034000000000000000e+03,4.037000000000000000e+03
1.514671000000002095e+03,4.034000000000000000e+03,4.035000000000000000e+03
1.514671000000002095e+03,4.033000000000000000e+03,4.036000000000000000e+03
