2020-03-12 13:47:47,788 [INFO   ] [APP] autotrader started with arguments={run.py}
2020-03-12 13:48:37,792 [INFO   ] [TRADER] Cancelling bid 132
2020-03-12 13:48:37,793 [INFO   ] [TRADER] Order 129 cancelled
2020-03-12 13:48:37,793 [INFO   ] [TRADER] Order 131 cancelled
2020-03-12 13:48:37,793 [INFO   ] [TRADER] Order 130 cancelled
2020-03-12 13:48:37,794 [INFO   ] [TRADER] Order 132 cancelled
2020-03-12 13:48:38,040 [INFO   ] [TRADER] Placing quotes (133, 134). Bid: 33 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:38,040 [INFO   ] [TRADER] Placing quotes (135, 136). Bid: 8 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:38,041 [INFO   ] [TRADER] Order 133 inserted
2020-03-12 13:48:38,042 [INFO   ] [TRADER] Order 134 inserted
2020-03-12 13:48:38,042 [INFO   ] [TRADER] Order 135 inserted
2020-03-12 13:48:38,042 [INFO   ] [TRADER] Order 136 inserted
2020-03-12 13:48:38,289 [INFO   ] [TRADER] Order 133 filled (3 / 33)
2020-03-12 13:48:38,289 [INFO   ] [TRADER] Position changed to ETF: 35, FUTURE: -35
2020-03-12 13:48:38,539 [INFO   ] [TRADER] Order 134 filled (4 / 40)
2020-03-12 13:48:38,539 [INFO   ] [TRADER] Position changed to ETF: 31, FUTURE: -31
2020-03-12 13:48:38,539 [INFO   ] [TRADER] Order 134 filled (14 / 40)
2020-03-12 13:48:38,539 [INFO   ] [TRADER] Position changed to ETF: 21, FUTURE: -21
2020-03-12 13:48:38,540 [INFO   ] [TRADER] Order 134 filled (15 / 40)
2020-03-12 13:48:38,540 [INFO   ] [TRADER] Position changed to ETF: 20, FUTURE: -20
2020-03-12 13:48:38,789 [INFO   ] [TRADER] Order 133 filled (4 / 33)
2020-03-12 13:48:38,789 [INFO   ] [TRADER] Position changed to ETF: 21, FUTURE: -21
2020-03-12 13:48:39,039 [INFO   ] [TRADER] Order 133 filled (10 / 33)
2020-03-12 13:48:39,039 [INFO   ] [TRADER] Position changed to ETF: 27, FUTURE: -27
2020-03-12 13:48:39,039 [INFO   ] [TRADER] Order 134 filled (24 / 40)
2020-03-12 13:48:39,039 [INFO   ] [TRADER] Position changed to ETF: 18, FUTURE: -18
2020-03-12 13:48:39,289 [INFO   ] [TRADER] Order 133 filled (13 / 33)
2020-03-12 13:48:39,289 [INFO   ] [TRADER] Position changed to ETF: 21, FUTURE: -21
2020-03-12 13:48:39,289 [INFO   ] [TRADER] Order 134 filled (26 / 40)
2020-03-12 13:48:39,290 [INFO   ] [TRADER] Position changed to ETF: 19, FUTURE: -19
2020-03-12 13:48:39,290 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:39,290 [INFO   ] [TRADER] Cancelling bid 133
2020-03-12 13:48:39,290 [INFO   ] [TRADER] Cancelling bid 135
2020-03-12 13:48:39,290 [INFO   ] [TRADER] Cancelling bid 134
2020-03-12 13:48:39,290 [INFO   ] [TRADER] Cancelling bid 136
2020-03-12 13:48:39,291 [INFO   ] [TRADER] Order 133 cancelled
2020-03-12 13:48:39,291 [INFO   ] [TRADER] Order 135 cancelled
2020-03-12 13:48:39,291 [INFO   ] [TRADER] Order 134 cancelled
2020-03-12 13:48:39,291 [INFO   ] [TRADER] Order 136 cancelled
2020-03-12 13:48:39,539 [INFO   ] [TRADER] Placing quotes (137, 138). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:39,539 [INFO   ] [TRADER] Placing quotes (139, 140). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:39,540 [INFO   ] [TRADER] Order 137 inserted
2020-03-12 13:48:39,540 [INFO   ] [TRADER] Order 138 inserted
2020-03-12 13:48:39,540 [INFO   ] [TRADER] Order 139 inserted
2020-03-12 13:48:39,540 [INFO   ] [TRADER] Order 140 inserted
2020-03-12 13:48:39,789 [INFO   ] [TRADER] Order 138 filled (4 / 40)
2020-03-12 13:48:39,789 [INFO   ] [TRADER] Position changed to ETF: 15, FUTURE: -15
2020-03-12 13:48:39,790 [INFO   ] [TRADER] Order 137 filled (6 / 36)
2020-03-12 13:48:39,790 [INFO   ] [TRADER] Position changed to ETF: 21, FUTURE: -21
2020-03-12 13:48:39,791 [INFO   ] [TRADER] Order 137 filled (12 / 36)
2020-03-12 13:48:39,791 [INFO   ] [TRADER] Position changed to ETF: 27, FUTURE: -27
2020-03-12 13:48:40,039 [INFO   ] [TRADER] Order 137 filled (21 / 36)
2020-03-12 13:48:40,039 [INFO   ] [TRADER] Position changed to ETF: 36, FUTURE: -36
2020-03-12 13:48:40,289 [INFO   ] [TRADER] Order 138 filled (6 / 40)
2020-03-12 13:48:40,289 [INFO   ] [TRADER] Position changed to ETF: 34, FUTURE: -34
2020-03-12 13:48:40,540 [INFO   ] [TRADER] Order 138 filled (8 / 40)
2020-03-12 13:48:40,540 [INFO   ] [TRADER] Position changed to ETF: 32, FUTURE: -32
2020-03-12 13:48:40,789 [INFO   ] [TRADER] Order 138 filled (9 / 40)
2020-03-12 13:48:40,789 [INFO   ] [TRADER] Position changed to ETF: 31, FUTURE: -31
2020-03-12 13:48:40,789 [INFO   ] [TRADER] Order 137 filled (22 / 36)
2020-03-12 13:48:40,789 [INFO   ] [TRADER] Position changed to ETF: 32, FUTURE: -32
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Cancelling bid 137
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Cancelling bid 139
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Cancelling bid 138
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Cancelling bid 140
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Order 138 filled (27 / 40)
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Position changed to ETF: 14, FUTURE: -14
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Order 137 cancelled
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Order 139 cancelled
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Order 138 cancelled
2020-03-12 13:48:40,791 [INFO   ] [TRADER] Order 140 cancelled
2020-03-12 13:48:41,039 [INFO   ] [TRADER] Placing quotes (141, 142). Bid: 36 @ $3413, Ask: 40 @ $3414
2020-03-12 13:48:41,039 [INFO   ] [TRADER] Placing quotes (143, 144). Bid: 9 @ $3412, Ask: 10 @ $3415
2020-03-12 13:48:41,040 [INFO   ] [TRADER] Order 141 inserted
2020-03-12 13:48:41,040 [INFO   ] [TRADER] Order 142 inserted
2020-03-12 13:48:41,040 [INFO   ] [TRADER] Order 143 inserted
2020-03-12 13:48:41,040 [INFO   ] [TRADER] Order 144 inserted
2020-03-12 13:48:41,290 [INFO   ] [TRADER] Order 141 filled (1 / 36)
2020-03-12 13:48:41,290 [INFO   ] [TRADER] Position changed to ETF: 15, FUTURE: -15
2020-03-12 13:48:42,040 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:42,041 [INFO   ] [TRADER] Cancelling bid 141
2020-03-12 13:48:42,041 [INFO   ] [TRADER] Cancelling bid 143
2020-03-12 13:48:42,041 [INFO   ] [TRADER] Cancelling bid 142
2020-03-12 13:48:42,041 [INFO   ] [TRADER] Cancelling bid 144
2020-03-12 13:48:42,042 [INFO   ] [TRADER] Order 141 cancelled
2020-03-12 13:48:42,042 [INFO   ] [TRADER] Order 143 cancelled
2020-03-12 13:48:42,043 [INFO   ] [TRADER] Order 142 cancelled
2020-03-12 13:48:42,043 [INFO   ] [TRADER] Order 144 cancelled
2020-03-12 13:48:42,291 [INFO   ] [TRADER] Placing quotes (145, 146). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:42,291 [INFO   ] [TRADER] Placing quotes (147, 148). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:42,295 [INFO   ] [TRADER] Order 145 inserted
2020-03-12 13:48:42,295 [INFO   ] [TRADER] Order 146 inserted
2020-03-12 13:48:42,295 [INFO   ] [TRADER] Order 147 inserted
2020-03-12 13:48:42,295 [INFO   ] [TRADER] Order 148 inserted
2020-03-12 13:48:42,789 [INFO   ] [TRADER] Order 146 filled (2 / 40)
2020-03-12 13:48:42,789 [INFO   ] [TRADER] Position changed to ETF: 13, FUTURE: -13
2020-03-12 13:48:43,541 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:43,541 [INFO   ] [TRADER] Cancelling bid 145
2020-03-12 13:48:43,541 [INFO   ] [TRADER] Cancelling bid 147
2020-03-12 13:48:43,542 [INFO   ] [TRADER] Cancelling bid 146
2020-03-12 13:48:43,542 [INFO   ] [TRADER] Cancelling bid 148
2020-03-12 13:48:43,544 [INFO   ] [TRADER] Order 145 cancelled
2020-03-12 13:48:43,545 [INFO   ] [TRADER] Order 147 cancelled
2020-03-12 13:48:43,545 [INFO   ] [TRADER] Order 146 cancelled
2020-03-12 13:48:43,545 [INFO   ] [TRADER] Order 148 cancelled
2020-03-12 13:48:43,790 [INFO   ] [TRADER] Placing quotes (149, 150). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:43,790 [INFO   ] [TRADER] Placing quotes (151, 152). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:43,792 [INFO   ] [TRADER] Order 149 inserted
2020-03-12 13:48:43,792 [INFO   ] [TRADER] Order 150 inserted
2020-03-12 13:48:43,792 [INFO   ] [TRADER] Order 151 inserted
2020-03-12 13:48:43,792 [INFO   ] [TRADER] Order 152 inserted
2020-03-12 13:48:44,291 [INFO   ] [TRADER] Order 149 filled (2 / 36)
2020-03-12 13:48:44,291 [INFO   ] [TRADER] Position changed to ETF: 15, FUTURE: -15
2020-03-12 13:48:44,549 [INFO   ] [TRADER] Order 149 cancelled
2020-03-12 13:48:44,550 [INFO   ] [TRADER] Position changed to ETF: 49, FUTURE: -49
2020-03-12 13:48:44,793 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:44,793 [INFO   ] [TRADER] Cancelling bid 151
2020-03-12 13:48:44,794 [INFO   ] [TRADER] Cancelling bid 150
2020-03-12 13:48:44,794 [INFO   ] [TRADER] Cancelling bid 152
2020-03-12 13:48:44,796 [INFO   ] [TRADER] Order 151 cancelled
2020-03-12 13:48:44,797 [INFO   ] [TRADER] Order 150 cancelled
2020-03-12 13:48:44,797 [INFO   ] [TRADER] Order 152 cancelled
2020-03-12 13:48:45,039 [INFO   ] [TRADER] Placing quotes (153, 154). Bid: 28 @ $3411, Ask: 40 @ $3412
2020-03-12 13:48:45,039 [INFO   ] [TRADER] Placing quotes (155, 156). Bid: 7 @ $3410, Ask: 10 @ $3413
2020-03-12 13:48:45,040 [INFO   ] [TRADER] Order 153 inserted
2020-03-12 13:48:45,040 [INFO   ] [TRADER] Order 154 inserted
2020-03-12 13:48:45,040 [INFO   ] [TRADER] Order 155 inserted
2020-03-12 13:48:45,040 [INFO   ] [TRADER] Order 156 inserted
2020-03-12 13:48:45,539 [INFO   ] [TRADER] Order 154 filled (5 / 40)
2020-03-12 13:48:45,540 [INFO   ] [TRADER] Position changed to ETF: 44, FUTURE: -44
2020-03-12 13:48:45,540 [INFO   ] [TRADER] Order 154 filled (9 / 40)
2020-03-12 13:48:45,540 [INFO   ] [TRADER] Position changed to ETF: 40, FUTURE: -40
2020-03-12 13:48:46,041 [INFO   ] [TRADER] Order 154 filled (15 / 40)
2020-03-12 13:48:46,042 [INFO   ] [TRADER] Position changed to ETF: 34, FUTURE: -34
2020-03-12 13:48:46,042 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:46,042 [INFO   ] [TRADER] Cancelling bid 153
2020-03-12 13:48:46,043 [INFO   ] [TRADER] Cancelling bid 155
2020-03-12 13:48:46,043 [INFO   ] [TRADER] Cancelling bid 154
2020-03-12 13:48:46,043 [INFO   ] [TRADER] Cancelling bid 156
2020-03-12 13:48:46,043 [INFO   ] [TRADER] Order 153 cancelled
2020-03-12 13:48:46,043 [INFO   ] [TRADER] Order 155 cancelled
2020-03-12 13:48:46,044 [INFO   ] [TRADER] Order 154 cancelled
2020-03-12 13:48:46,044 [INFO   ] [TRADER] Order 156 cancelled
2020-03-12 13:48:46,115 [INFO   ] [APP] SIGINT signal received - shutting down...
2020-03-12 13:48:46,115 [INFO   ] [APP] closing event loop
